,track.id,artist.id,artist.name,track.name,addedAt,track.popularity,artist.popularity,artist.genres,track.explicit,trackAttributes.duration_ms,trackAttributes.tempo,trackAttributes.mode,trackAttributes.key,trackAttributes.time_signature,trackAttributes.loudness,trackAttributes.acousticness,trackAttributes.danceability,trackAttributes.energy,trackAttributes.instrumentalness,trackAttributes.liveness,trackAttributes.speechiness
1764,4gvea7UlDkAvsJBPZAd4oB,5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,The Boys Of Summer,2016-02-08T01:07:10Z,75,69,"country rock,roots rock,pop rock,new wave pop,yacht rock,rock,album rock,soft rock,art rock,folk rock,mellow gold,classic rock,folk,heartland rock,singer-songwriter",False,288733,176.941,1,6,4,-13.741,0.501,0.516,0.549,0.00572,0.184,0.0373
1765,4m3OS54KWywYhP7WD7z1cg,1JVoO5bwfU8GNuAZLpBoHe,The Dream Academy,Life in a Northern Town,2016-02-08T01:07:10Z,52,45,"new wave pop,baroque pop,dance rock,new romantic,synthpop,new wave",False,259293,121.67,1,4,4,-13.342,0.265,0.563,0.476,0,0.494,0.0329
1766,4pEXlAqaJXQUKDteKRLun9,0hLd40hVpRDGENe4KGZLnW,Falco,Rock Me Amadeus - The Gold Mix,2016-02-08T01:07:10Z,46,64,"austropop,neue deutsche welle,new romantic,german pop,new wave",False,201467,176.664,0,4,4,-4.929,0.315,0.609,0.901,0.00949,0.116,0.144
1767,3zkWCteF82vJwv0hRLba76,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,Stitches,2016-02-08T01:07:10Z,76,92,"canadian pop,post-teen pop,dance pop,pop,viral pop",False,206880,149.882,1,1,4,-6.681,0.0152,0.746,0.754,0,0.0486,0.067
1768,4NtUY5IGzHCaqfZemmAu56,0LcJLqbBmaGUft1e9Mm8HV,ABBA,Dancing Queen,2016-02-08T01:07:10Z,71,82,"europop,swedish pop",False,230693,100.812,1,9,4,-6.53,0.382,0.539,0.884,0.00166,0.76,0.0403
1769,4nVBt6MZDDP6tRVdQTgxJg,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,Story of My Life,2016-02-08T01:07:10Z,79,88,"talent show,post-teen pop,dance pop,pop,boy band",False,245493,121.07,1,3,4,-5.802,0.225,0.6,0.663,0,0.119,0.0477
1770,4zmx3vEPgRPjRT2CszUsZo,7lzordPuZEXxwt9aoVZYmG,Billy Idol,White Wedding - Part 1 - 2001- Remaster,2016-02-08T01:07:10Z,12,72,"hard rock,new wave pop,dance rock,rock,album rock,soft rock,mellow gold,new romantic,classic rock,new wave",False,250760,147.335,1,9,4,-6.74,0.00363,0.634,0.804,0.00499,0.347,0.0329
1771,3Y8pg3FF5FivDAboCKnGOP,762310PdDnwsDxAQxzQkfX,Depeche Mode,Wrong,2016-02-08T01:07:10Z,6,78,"dance rock,new romantic,synthpop,permanent wave,new wave",False,193680,81.885,0,11,4,-3.276,0.167,0.518,0.876,0,0.247,0.035
1772,3k74JCzGBb01ORnHnmVp0l,66JcJ2bg4TKlGk2PPqlhgM,The Beat Farmers,Gun Sale At The Church,2016-02-08T01:07:10Z,9,31,"roots rock,pub rock,cowpunk",False,179360,139.977,1,7,4,-12.403,0.0386,0.575,0.832,5.48e-05,0.279,0.0346
1773,3kb72STxc2959ZqsTwu52i,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,Ain't No Rest for the Wicked,2016-02-08T01:07:10Z,14,79,"rock,punk blues,indie pop,garage rock,modern rock,indie rock",False,175493,156.004,1,0,4,-7.075,0.0438,0.634,0.849,0,0.363,0.105
1774,4ycLiPVzE5KamivXrAzGFG,5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,Fuck You,2016-02-08T01:07:10Z,65,70,atl hip hop,True,222933,127.43,1,0,4,-5.79,0.129,0.69,0.834,0,0.136,0.0566
1775,3dtBVBClM5ms0qCBBrqpUb,"0Y5tJX1MQlPlqiwlOH1tJY,5gCRApTajqwbnHHPbr2Fpi","Travis Scott,Juicy J",Wasted (feat. Juicy J),2016-02-08T01:07:10Z,56,"97,80","gangster rap,crunk,rap,memphis hip hop,dirty south rap,hip hop,trap,pop rap,southern hip hop",True,235680,134.923,0,10,4,-9.004,0.0836,0.689,0.61,0,0.36,0.217
1776,3wfujdbamR3Z46F4xav7LM,6DCIj8jNaNpBz8e5oKFPtp,The Cars,Drive,2016-02-08T01:07:10Z,68,70,"pop rock,power pop,hard rock,new wave pop,dance rock,rock,album rock,soft rock,art rock,mellow gold,new romantic,permanent wave,classic rock,new wave",False,234493,111.441,1,6,5,-9.961,0.124,0.582,0.606,0.00139,0.151,0.0289
1777,48O0GrGJWml3DzHhC5sJ7a,6kz53iCdBSqhQCZ21CoLcc,Culture Club,Karma Chameleon,2016-02-08T01:07:10Z,63,68,"new wave pop,disco,dance rock,soft rock,europop,mellow gold,new romantic,synthpop,new wave",False,241600,91.98,1,10,4,-12.031,0.186,0.676,0.577,0,0.148,0.0365
1778,4E0lSJ6c5unoku9UIZoJSl,2hl0xAkS2AIRAu23TVMBG1,Kansas,Dust in the Wind,2016-02-08T01:07:10Z,57,72,"symphonic rock,hard rock,progressive rock,rock,album rock,soft rock,art rock,mellow gold,classic rock,heartland rock,bow pop",False,205600,93.546,0,9,4,-13.734,0.212,0.498,0.251,1.59e-05,0.107,0.0299
1779,4o0NjemqhmsYLIMwlcosvW,0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,The Funeral,2016-02-08T01:07:10Z,14,66,"stomp and holler,chamber pop,indie folk,indie pop,modern rock,indie rock",False,321147,122.507,0,0,4,-5.283,0.0142,0.316,0.769,0,0.0928,0.0422
1780,4l2Edgdj4vla02GCh7YyAv,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,So Emotional,2016-02-08T01:07:10Z,58,83,"pop,dance pop,urban contemporary",False,276667,119.082,0,11,4,-10.011,0.268,0.698,0.792,5.17e-05,0.199,0.0496
1781,3Oa8vnNXStoOHLbJwwMEDP,0fgYKF9Avljex0L9Wt5b8Z,Echo & the Bunnymen,Lips Like Sugar,2016-02-08T01:07:10Z,52,62,"new wave pop,dance rock,rock,post-punk,alternative rock,art rock,new romantic,permanent wave,punk,new wave,art pop,uk post-punk,dream pop",False,291866,130.001,1,4,4,-4.039,0.00448,0.552,0.934,0.0212,0.258,0.0299
1782,3lwmtsIym9xmwOtU64M3SJ,2aS6jYh7ysTL1ZUsHneNgM,Berlin,Masquerade (Re-Recorded),2016-02-08T01:07:10Z,14,65,"new wave pop,dance rock,soft rock,new romantic,synthpop,new wave",False,257227,153.91,1,5,4,-9.332,0.138,0.498,0.807,0,0.0842,0.0291
1783,3pQNcwnGQycAACpwu7IY3G,479Yp6DvyXoIaCssAxB4QR,Murray Head,One Night in Bangkok,2016-02-08T01:07:10Z,0,55,new wave pop,False,186760,111.968,1,1,4,-8.975,0.0259,0.953,0.509,0.000768,0.287,0.157
1784,4xw1S4UaU7cLYtkkDY59SN,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,Maneater,2016-02-08T01:07:10Z,40,77,"yacht rock,rock,soft rock,album rock,mellow gold,classic rock",False,271360,88.709,0,11,4,-12.236,0.0137,0.726,0.493,4.28e-05,0.102,0.0382
1785,3sIsG7vDZr17BVimMeZZQS,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,Adult Education,2016-02-08T01:07:10Z,47,77,"yacht rock,rock,soft rock,album rock,mellow gold,classic rock",False,323613,91.463,0,9,4,-7.282,0.0368,0.659,0.75,3.67e-05,0.042,0.0371
1786,43GS3mtezoIFiuIZCLLiDY,1fBCIkoPOPCDLUxGuWNvyo,Poison,Every Rose Has Its Thorn - Remastered 2003,2016-02-08T01:07:10Z,70,69,"rock,glam metal,hard rock,album rock",False,260173,140.167,1,6,4,-5.571,0.16,0.533,0.637,1.12e-05,0.369,0.0323
1787,4RbgFlvnCoO8JmzBCxCTwu,58lV9VcRSjABbAbfWS6skp,Bon Jovi,I'll Be There For You,2016-02-08T01:07:10Z,1,83,"rock,glam metal",False,346387,145.546,1,2,4,-3.961,0.072,0.343,0.801,0,0.096,0.0436
1788,4wH29TM74O3788Kn1KzWuY,7oPftvlwr6VrsViSDV7fJY,Green Day,Homecoming,2016-02-08T01:07:10Z,54,86,"permanent wave,punk,modern rock",True,558520,123.709,1,9,4,-3.068,0.000722,0.296,0.929,5.83e-06,0.349,0.0751
1789,4MhTFsyqIJnjsOweVcU8ug,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,Sweet Child O' Mine,2016-02-08T01:07:10Z,20,84,"rock,glam metal,hard rock",False,356400,125.148,1,6,4,-7.711,0.141,0.449,0.901,0.0675,0.128,0.0526
1790,4bPQs0PHn4xbipzdPfn6du,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,I Write Sins Not Tragedies,2016-02-08T01:07:10Z,73,88,"baroque pop,modern rock,emo",False,187613,170.06,0,9,4,-4.985,0.0938,0.567,0.795,0,0.114,0.134
1791,52xaypL0Kjzk0ngwv3oBPR,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,Beat It,2016-02-08T01:07:10Z,60,86,"soul,pop,r&b",False,258267,138.825,0,3,4,-6.247,0.0268,0.761,0.799,6.22e-05,0.17,0.0449
1792,3LmpQiFNgFCnvAnhhvKUyI,1LZEQNv7sE11VDY3SdxQeN,Bee Gees,Stayin' Alive - Remastered Version,2016-02-08T01:07:10Z,21,79,"adult standards,mellow gold,disco,soft rock",False,285200,103.683,0,10,4,-6.124,0.0696,0.675,0.899,0.000139,0.33,0.0418
1793,4qjfQnccStTR8zNsb6Mizo,7oPftvlwr6VrsViSDV7fJY,Green Day,Minority,2016-02-08T01:07:10Z,60,86,"permanent wave,punk,modern rock",True,168227,137.841,1,0,4,-2.772,0.00576,0.551,0.965,0,0.171,0.0452
1794,3OT3Kg4jyVkdZm4Ncz6JgX,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,Poker Face,2016-02-08T01:07:10Z,7,89,"pop,dance pop",False,237213,119.0,0,8,4,-4.557,0.136,0.848,0.828,1.35e-06,0.114,0.0714
1795,4M7aciOBSbGnh1bN3YbuS0,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Anaconda,2016-02-08T01:07:10Z,43,95,"hip pop,post-teen pop,queens hip hop,dance pop,pop,pop rap",True,260240,129.994,1,9,4,-6.223,0.0668,0.964,0.605,7.78e-06,0.214,0.179
1796,3hBgVOpgET0AGtdwc5D8Qy,4P70aqttdpJ9vuYFDmf7f6,Vangelis,Chariots Of Fire,2016-02-08T01:07:10Z,5,65,"cyberpunk,new age",False,211209,136.379,1,1,4,-13.317,0.0896,0.48,0.378,0.398,0.118,0.0328
1797,3zJw3rugfpVrmBeDDnUYzy,"4x1nvY2FN8jxqAFA0DA02H,0vneleczrRRNPF1vj0x0vy,4m2kfAHEnK7Z7qLGxeWtro,2s4tjL6W3qrblOe0raIzwJ","John Lennon,The Harlem Community Choir,The Plastic Ono Band,Yoko Ono",Happy Xmas (War Is Over) - Remastered,2016-02-08T01:07:10Z,70,"75,60,65,61","rock,album rock,experimental rock,art rock,folk rock,mellow gold,classic rock,experimental pop,experimental",False,213880,146.539,1,2,3,-11.076,0.319,0.328,0.607,0,0.765,0.0315
1798,3l0VXECEIHBasR2gYKezNO,4tpUmLEVLCGFr93o8hFFIB,Blondie,One Way Or Another - Live,2016-02-08T01:07:10Z,27,73,"power pop,new wave pop,dance rock,candy pop,rock,new romantic,permanent wave,new wave",False,218760,160.634,1,2,4,-5.488,0.0122,0.228,0.957,2.19e-06,0.589,0.155
1799,3rjONa9b7zc16b8nmXAuCG,2mG8HHQ9S9kcbjcrb5N1FE,The Go-Go's,Head Over Heels,2016-02-08T01:07:10Z,42,57,"pop rock,new wave pop,dance rock,candy pop,rock,album rock,mellow gold,jangle pop,new romantic,permanent wave,new wave,girl group",False,217440,157.01,1,2,4,-10.817,0.000827,0.552,0.722,2.37e-05,0.108,0.0388
1800,54flyrjcdnQdco7300avMJ,1dfeR4HaWDbWqFHLkxsg1d,Queen,We Will Rock You - Remastered,2016-02-08T01:07:10Z,69,92,"rock,glam rock",False,122067,81.308,1,2,4,-7.316,0.679,0.693,0.497,0,0.258,0.119
1801,57bgtoPSgt236HzfBOd8kj,711MCceyCBcFnzjGY4Q7Un,AC/DC,Thunderstruck,2016-02-08T01:07:10Z,80,86,"australian rock,rock,hard rock,album rock",False,292880,133.519,1,4,4,-5.175,0.000147,0.501,0.889,0.0114,0.217,0.0364
1802,5KYoPa5akZxiCn38xelbqI,51l0uqRxGaczYr4271pVIC,The Bangles,Manic Monday,2016-02-08T01:07:10Z,53,68,"pop rock,new wave pop,dance rock,rock,album rock,soft rock,europop,mellow gold,jangle pop,new romantic,new wave",False,184173,121.737,1,2,4,-11.623,0.335,0.685,0.571,2.38e-06,0.214,0.0299
1803,5NIPsWpDjJTFBoPxCUUeXp,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,Welcome To The Jungle,2016-02-08T01:07:10Z,17,84,"rock,glam metal,hard rock",False,273600,123.343,1,8,4,-8.027,0.0326,0.445,0.955,0.284,0.317,0.0856
1804,5P5cGNzqh6A353N3ShDK6Y,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,Bad Romance,2016-02-08T01:07:10Z,12,89,"pop,dance pop",True,294573,118.99,1,0,4,-3.75,0.00305,0.697,0.921,3.65e-05,0.0831,0.0391
1805,5RHG4SQ6iJ1qQJmt3EFJCX,7b85ve82Sh36a3UAx74wut,Twisted Sister,We're Not Gonna Take It,2016-02-08T01:07:10Z,57,68,"metal,glam metal,hard rock,rock,album rock",False,219667,149.186,1,4,4,-6.299,0.0127,0.502,0.924,0,0.162,0.0503
1806,5T7ZFtCcOgkpjxcuaeZbw0,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,Best Song Ever,2016-02-08T01:07:10Z,72,88,"talent show,post-teen pop,dance pop,pop,boy band",False,200107,118.491,1,1,4,-2.986,0.0227,0.652,0.877,0,0.0789,0.0465
1807,5Z8EDau8uNcP1E8JvmfkZe,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,School's Out,2016-02-08T01:07:10Z,65,69,"metal,glam metal,hard rock,rock,album rock,glam rock,classic rock,protopunk,blues rock",False,210107,134.364,1,5,4,-9.138,0.05,0.294,0.745,0.125,0.676,0.0461
1808,5e1enT0NPXPZkR8F3R58bY,1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,Relax,2016-02-08T01:07:10Z,4,63,"hi-nrg,new wave pop,dance rock,soft rock,art rock,new romantic,synthpop,new wave",False,237933,114.905,0,11,4,-6.354,0.313,0.673,0.88,2.86e-06,0.0299,0.0412
1809,5jGHNc7FNfaRXsC42dAO9J,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,Got My Mind Set On You - 2009 Mix,2016-02-08T01:07:10Z,44,73,"roots rock,rock,psychedelic rock,album rock,folk rock,mellow gold,soft rock,classic rock,singer-songwriter",False,232627,149.252,1,4,4,-5.754,0.394,0.744,0.882,2.72e-06,0.661,0.043
1810,5jzKL4BDMClWqRguW5qZvh,6jJ0s89eD6GaHleKKya26X,Katy Perry,Teenage Dream,2016-02-08T01:07:10Z,63,88,"post-teen pop,pop,dance pop",False,227741,120.011,1,10,4,-4.582,0.0162,0.719,0.798,2.34e-06,0.134,0.0361
1811,5jzma6gCzYtKB1DbEwFZKH,3RGLhK1IP9jnYFH4BRFJBS,The Clash,London Calling - Remastered,2016-02-08T01:07:10Z,72,76,"dance rock,rock,permanent wave,punk,classic rock",False,200480,133.763,1,0,4,-7.34,0.123,0.651,0.801,0,0.0825,0.0513
1812,5l3zkjO2Ag05TTqpbGQ9qP,7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,Broken Wings,2016-02-08T01:07:10Z,47,61,"new wave pop,dance rock,album rock,soft rock,mellow gold,new romantic,synthpop,new wave",False,333600,99.126,0,1,4,-9.959,0.108,0.29,0.623,2.39e-05,0.187,0.038
1813,5pcu3DAE5Yptk8P83Teeyj,52K4ArhA4OgMO7AsyEgqCT,Bow Wow Wow,I Want Candy - Re-Recorded,2016-02-08T01:07:10Z,42,47,"dance rock,new wave pop,new romantic,new wave",False,163733,109.171,1,7,4,-7.004,0.00237,0.719,0.961,0.034,0.075,0.0903
1814,5xD021bM8VbqrhCVhxRozx,5NGO30tJxFlKixkPSgXcFE,The Police,Message In A Bottle - Remastered 2003,2016-02-08T01:07:10Z,15,80,"dance rock,rock,album rock,soft rock,art rock,mellow gold,permanent wave,classic rock,new wave",False,290280,151.006,0,1,4,-7.024,0.0338,0.582,0.81,1.68e-05,0.202,0.0396
1815,6F5c58TMEs1byxUstkzVeM,6jJ0s89eD6GaHleKKya26X,Katy Perry,Roar,2016-02-08T01:07:10Z,76,88,"post-teen pop,pop,dance pop",False,223546,179.984,0,7,4,-4.821,0.00487,0.554,0.772,6.6e-06,0.354,0.0418
1816,6H3kDe7CGoWYBabAeVWGiD,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Gimme Shelter,2016-02-08T01:07:10Z,74,84,"rock,album rock,classic rock,british invasion,protopunk",False,270773,118.628,0,1,4,-8.277,0.447,0.634,0.63,0.039,0.17,0.031
1817,6NdcSEhpGGAYXNnnhGS2s6,3daM7asS0gCFvyLemNx2EE,The Romantics,What I Like About You,2016-02-08T01:07:10Z,66,61,"power pop,new wave pop,dance rock,album rock,soft rock,mellow gold,new romantic,new wave",False,175400,159.81,1,9,4,-9.637,0.319,0.542,0.915,5.34e-05,0.171,0.0549
1818,6PtXobrqImYfnpIxNsJApa,"1Cs0zKBU1kc0i8ypK3B9ai,3gk0OYeLFWYupGFRHqLSR7,1LT6utaOOPuP58rAQTCrWl","David Guetta,Showtek,Vassy",Bad (feat. Vassy) - Radio Edit,2016-02-08T01:07:10Z,63,"90,72,54","euphoric hardstyle,electro house,dance pop,big room,pop,progressive electro house,progressive house,edm,deep big room,hardstyle",False,170625,127.966,0,5,4,-3.927,0.00125,0.614,0.972,0.0186,0.328,0.088
1819,6bRbeEgg8v8BQ0HuVuPE7v,3QLIkT4rD2FMusaqmkepbq,Rachel Platten,Fight Song,2016-02-08T01:07:10Z,30,71,"post-teen pop,pop,viral pop",False,204067,87.944,1,7,4,-5.062,0.0881,0.639,0.707,0,0.176,0.0739
1820,6iX1f3r7oUJnMbGgQ2gx1j,1n2LWYgwtGp7EzDapUoniE,Tommy Tutone,867-5309 / Jenny,2016-02-08T01:07:10Z,59,52,"new wave pop,album rock",False,226200,137.657,1,5,4,-10.039,0.0264,0.584,0.708,0.00364,0.112,0.0593
1821,5ZpDiWqCG93McsnuHu9uCR,34PLzyi7CdXUekiLHYyqXq,Men Without Hats,The Safety Dance,2016-02-08T01:07:10Z,53,59,"new wave pop,dance rock,new romantic,synthpop,new wave,classic canadian rock",False,277480,100.2,1,5,4,-8.534,0.0463,0.779,0.742,5.56e-05,0.157,0.0368
1822,63diy8Bzm0pHMAU37By2Nh,4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,Take Me Home Tonight,2016-02-08T01:07:10Z,54,64,"country rock,pop rock,hard rock,rock,album rock,soft rock,folk rock,mellow gold,classic rock,singer-songwriter",False,211467,132.752,1,1,4,-5.984,0.118,0.622,0.845,0,0.0984,0.0324
1823,65aJGPXs2i8orwZK9z8x4r,762310PdDnwsDxAQxzQkfX,Depeche Mode,Just Can't Get Enough,2016-02-08T01:07:10Z,44,78,"dance rock,new romantic,synthpop,permanent wave,new wave",False,215360,127.519,1,0,4,-16.376,0.25,0.773,0.558,0.35,0.0827,0.0425
1824,6RcQOut9fWL6FSqeIr5M1r,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,Hollaback Girl,2016-02-08T01:07:10Z,36,77,"hip pop,post-teen pop,dance pop,pop,urban contemporary",True,199907,110.024,0,10,4,-2.218,0.344,0.918,0.918,5.35e-06,0.0243,0.0954
1825,6Xs7OKt6i0Ddq8B4M5Dgvr,26VFTg2z8YR0cCuwLzESi2,Halsey,New Americana,2016-02-08T01:07:10Z,64,94,"post-teen pop,etherpop,dance pop,pop,indie poptimism,electropop",False,183808,173.993,0,0,4,-5.121,0.0113,0.339,0.707,0,0.337,0.0428
1826,6hQszXJIYhtjmSTmDqZpeU,3zXw2Eh96iTT51pytzHdZi,38 Special,Hold On Loosely,2016-02-08T01:07:10Z,58,61,"country rock,glam metal,hard rock,southern rock,rock,album rock,soft rock,folk rock,mellow gold,classic rock",False,279893,127.238,1,9,4,-5.554,0.00677,0.549,0.707,6.63e-05,0.0853,0.0304
1827,6jG2YzhxptolDzLHTGLt7S,"6vWDO969PvNqNYHIOW5v0m,3nFkdlSjzX9mRTtwJOzDYB","Beyoncé,JAY-Z",Drunk in Love (feat. Jay-Z),2016-02-08T01:07:10Z,71,"90,88","east coast hip hop,post-teen pop,rap,dance pop,hip hop,pop,pop rap,r&b",True,323480,140.03,0,5,4,-6.902,0.00969,0.589,0.621,0.00104,0.181,0.0468
1828,5a1fGiptLjHn2L3qDFqzzy,"2aS6jYh7ysTL1ZUsHneNgM,31aS91XOGYEkROTDVMkoZ0","Berlin,The Maomen",Masquerade,2016-02-08T01:07:10Z,30,"65,21","new wave pop,dance rock,soft rock,new romantic,synthpop,new wave",False,248107,153.715,1,5,4,-17.777,0.000786,0.537,0.48,6.11e-05,0.0927,0.0377
1829,5eU8qMd0TpaLqTGDZJaLDs,1eClJfHLoDI4rZe5HxzBFv,INXS,Need You Tonight,2016-02-08T01:07:10Z,63,73,"pop rock,new wave pop,funk rock,dance rock,rock,soft rock,mellow gold,australian rock,new romantic,new wave",False,180518,109.03,0,10,4,-4.985,0.0713,0.801,0.723,0.154,0.0675,0.0689
1830,69TKtgIegqmRJIOiSexT9p,70dPhqDSeg0SnSWDYfGpfu,Lyricist,You Can't Touch This,2016-02-08T01:07:10Z,37,28,,False,254320,133.354,0,11,4,-10.553,0.00265,0.873,0.609,0.000198,0.0939,0.0863
1831,57ebBLITHpRgRKGrlbxMZS,0rvjqX7ttXeg3mTy8Xscbt,Journey,Faithfully,2016-02-08T01:07:10Z,67,78,"hard rock,rock,album rock,soft rock,mellow gold,classic rock",False,267080,85.04,1,11,5,-5.212,0.0979,0.202,0.644,0,0.109,0.0324
1832,5dRQUolXAVX3BbCiIxmSsf,1zxDewzd2j1ZdSBGaYcr0y,The Outfield,Your Love,2016-02-08T01:07:10Z,69,67,"power pop,new wave pop,album rock,soft rock,mellow gold,new romantic",False,221840,129.607,0,1,4,-7.868,0.103,0.555,0.757,1.16e-06,0.0631,0.0601
1833,6G41H0Zd0kQ1WXWDoEotoJ,2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,Time After Time,2016-02-08T01:07:10Z,60,75,"pop rock,new wave pop,dance rock,dance pop,soft rock,europop,new romantic,mellow gold,permanent wave,pop",False,241160,130.368,1,0,4,-9.281,0.512,0.728,0.454,1.39e-06,0.0831,0.0278
1834,6N5DRCQUSXT1qQqmqsO92B,1Zq8pfBl4ejCMrWdeAdphc,Eddie Murphy,Party All the Time,2016-02-08T01:07:10Z,56,52,"black comedy,comedy",False,253293,135.027,1,11,4,-13.045,0.0098,0.699,0.696,0.000345,0.0427,0.0458
1835,5jrdCoLpJSvHHorevXBATy,"6jJ0s89eD6GaHleKKya26X,5gCRApTajqwbnHHPbr2Fpi","Katy Perry,Juicy J",Dark Horse,2016-02-08T01:07:10Z,76,"88,80","gangster rap,crunk,post-teen pop,rap,memphis hip hop,dance pop,dirty south rap,hip hop,pop,trap,pop rap,southern hip hop",False,215672,131.931,1,6,4,-6.122,0.00314,0.645,0.585,0,0.165,0.0513
1836,66lOpKgTyFjOrac4S1s94g,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Rebel Rebel - 1999 Remaster,2016-02-08T01:07:10Z,21,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,269360,126.341,1,9,4,-7.96,0.00101,0.676,0.92,8.65e-06,0.248,0.0435
1837,6L89mwZXSOwYl76YXfX13s,7oPftvlwr6VrsViSDV7fJY,Green Day,Basket Case,2016-02-08T01:07:10Z,78,86,"permanent wave,punk,modern rock",False,181533,85.064,1,3,4,-3.205,0.00293,0.442,0.943,8.71e-06,0.091,0.0602
1838,6RsWqX8zABZLhZydXxEFOm,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Can't Feel My Face,2016-02-08T01:07:10Z,16,97,"canadian pop,pop,canadian contemporary r&b",False,213520,107.951,0,9,4,-5.416,0.124,0.702,0.77,0,0.103,0.0482
1839,6dGnYIeXmHdcikdzNNDMm2,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Here Comes The Sun - Remastered 2009,2016-02-08T01:07:10Z,81,91,"merseybeat,rock,psychedelic rock,classic rock,british invasion",False,185733,129.171,1,9,4,-10.484,0.0339,0.557,0.54,0.00248,0.179,0.0347
1840,6HZ67VImxqr8aMBEEhblzf,5KQMtyPE8DCQNUzoNqlEsE,Gary Numan,Cars,2016-02-08T01:07:10Z,62,58,"new wave pop,dance rock,post-punk,art rock,new romantic,permanent wave,synthpop,industrial rock,new wave,art pop",False,238907,128.037,1,2,4,-8.745,0.0114,0.546,0.578,6.54e-05,0.0692,0.0406
1841,6UfLQNkw9a9tOVVqsev9vA,0FDW3axHactZo8HU0OnNVy,Pseudo Echo,Funky Town,2016-02-08T01:07:10Z,37,39,"dance rock,new romantic,australian rock,synthpop,new wave",False,291213,128.015,1,9,4,-5.077,0.0534,0.645,0.775,9.84e-05,0.336,0.0327
1842,59RSrxkSKSixEWBAIvE5Wa,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Starships,2016-02-08T01:07:10Z,63,95,"hip pop,post-teen pop,queens hip hop,dance pop,pop,pop rap",True,210627,125.008,0,11,4,-2.457,0.135,0.747,0.716,0,0.251,0.075
1843,5xhQChGGhKLWqBqX4XhtYE,4njdEjTnLfcGImKZu1iSrz,AWOLNATION,Sail,2016-02-08T01:07:10Z,71,71,"pop rock,rock,stomp pop,indie pop,modern alternative rock,la indie,modern rock",False,259102,119.038,1,1,4,-9.582,0.452,0.825,0.435,0.609,0.0953,0.0568
1844,65R45MnObidxcXL6q3fHZW,2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,All Through the Night,2016-02-08T01:07:10Z,36,75,"pop rock,new wave pop,dance rock,dance pop,soft rock,europop,new romantic,mellow gold,permanent wave,pop",False,269800,95.1,1,8,4,-5.889,0.213,0.576,0.652,1.27e-06,0.0619,0.0252
1845,6HA97v4wEGQ5TUClRM0XLc,6Tz0QRoe083BcOo2YbG9lV,Nena,99 Luftballons,2016-02-08T01:07:10Z,23,67,"new wave pop,german pop,german rock",False,233000,193.1,1,4,4,-12.858,0.089,0.466,0.438,5.62e-06,0.113,0.0608
1846,6eBK3edMW7bEzecF1eCezc,3Z02hBLubJxuFJfhacLSDc,Bryan Adams,(Everything I Do) I Do It For You,2016-02-08T01:07:10Z,65,80,"canadian pop,pop rock,canadian singer-songwriter,album rock,soft rock,mellow gold,heartland rock,classic canadian rock",False,394133,131.253,1,1,4,-12.605,0.0775,0.526,0.365,1.35e-05,0.0618,0.028
1847,62N2JSA0jHmSH7Va9t7hIf,"4NHQUGzhtTLFvgF5SZesLK,4dM6NDYSfLcspt8GLoT5aE","Tove Lo,Hippie Sabotage",Habits (Stay High) - Hippie Sabotage Remix,2016-02-08T01:07:10Z,64,"82,77","metropopolis,post-teen pop,dance pop,swedish synthpop,pop,swedish electropop,swedish pop,edm,electropop",False,258933,121.011,0,4,4,-7.562,0.00108,0.735,0.686,0.871,0.0933,0.0366
